序號,圖號,編號,DGNID,UFID,97X座標,97Y座標,WGS84經度,WGS84緯度,型式,所在地區
24741,3538C,1,3538,9527,298468.877,2766507.174,121.471969826592,25.0073638696718,地上式消防栓,新北市中和
24742,3538C,2,3538,905,298579.395,2766577.548,121.473067133436,25.0079957226697,地下式消防栓,新北市中和
24743,3538C,3,3538,4725,298599.318,2766512.951,121.473262271995,25.0074119178366,地下式消防栓,新北市中和
24744,3538C,4,3538,4668,298775.038,2766341.301,121.47499712621,25.0058567252493,地下式消防栓,新北市中和
24745,3538C,7,3538,3408,298682.956,2766596.514,121.474093748063,25.0081636795486,地下式消防栓,新北市中和
24746,3538C,9,3538,3542,298769.13,2766329.236,121.474938179116,25.005747990215,地下式消防栓,新北市中和
24747,3538C,11,3538,9534,298535.302,2766499.504,121.472627617132,25.0072925358736,地上式消防栓,新北市中和
24748,3538C,12,3538,342,298705.617,2766594.053,121.474318160869,25.0081407460585,地下式消防栓,新北市中和
24749,3538C,13,3538,1474,298695.786,2766529.295,121.474218522475,25.0075564262873,地下式消防栓,新北市中和
24750,3538C,14,3538,4096,298696.567,2766494.531,121.474225054692,25.0072425548326,地下式消防栓,新北市中和
24751,3538C,15,3538,1156,298507.553,2766598.155,121.472356120964,25.008184023185,地下式消防栓,新北市中和
24752,3538C,16,3538,1955,298619.684,2766463.188,121.473462310746,25.0069620190226,地下式消防栓,新北市中和
24753,3538C,17,3538,9541,298643.396,2766453.972,121.473696899588,25.0068780697102,地上式消防栓,新北市中和
24754,3538C,18,3538,1864,298585.188,2766319.974,121.473115616722,25.0056701808089,地下式消防栓,新北市中和
24755,3538C,19,3538,9548,298598.698,2766450.404,121.473253966324,25.0068472676533,地上式消防栓,新北市中和
24756,3538C,21,3538,1917,298739.282,2766459.311,121.474646998897,25.0069232415152,地下式消防栓,新北市中和
24757,3538C,22,3538,4007,298724.021,2766520.802,121.474497945208,25.0074788600286,地下式消防栓,新北市中和
24758,3538C,23,3538,9555,298529.304,2766480.573,121.472567542645,25.0071218169833,地上式消防栓,新北市中和
