序號,圖號,編號,DGNID,UFID,97X座標,97Y座標,WGS84經度,WGS84緯度,型式,所在地區
20721,3744A,11,3744,13333,300728.886,2770489.504,121.494503146246,25.0432431207883,地下式消防栓,台北市萬華區西門里
20722,3744A,15,3744,3087,300798.354,2770483.116,121.495191314181,25.0431831581477,地下式消防栓,台北市萬華區西門里
20723,3745B,2,3745,4479,300758.54,2770679.143,121.49480387503,25.0449541754117,地上式消防栓,台北市萬華區西門里
20724,3745B,6,3745,2514,300752.363,2770793.255,121.494746796172,25.0459845653871,地下式消防栓,台北市萬華區西門里
20725,3745B,27,3745,4500,300713.95,2770632.448,121.494360310089,25.0445340907969,地上式消防栓,台北市萬華區西門里
20726,3745B,113,3745,4440,300696.027,2770529.2,121.494178963093,25.043602573854,地上式消防栓,台北市萬華區西門里
20727,3844D,3,3844,11755,301104.284,2770481.904,121.498222908934,25.0431620815897,地下式消防栓,台北市萬華區西門里
20728,3844D,4,3844,10040,300917.21,2770491.771,121.496369442376,25.043257364105,地下式消防栓,台北市萬華區西門里
20729,3844D,22,3844,12525,301048.478,2770490.953,121.497670224566,25.0432456279463,地下式消防栓,台北市萬華區西門里
20730,3844D,37,3844,1772,301158.691,2770473.412,121.498761749363,25.0430836082374,地下式消防栓,台北市萬華區西門里
20731,3844D,44,3844,10501,300982.294,2770483.29,121.497014089547,25.0431786428704,地下式消防栓,台北市萬華區西門里
20732,3845B,14,3845,4400,301263.93,2770594.885,121.499809067656,25.0441767433948,地下式消防栓,台北市萬華區西門里
20733,3845B,18,3845,319,301275.93,2770630.505,121.499929287301,25.0444979151621,地下式消防栓,台北市萬華區西門里
20734,3845B,116,3845,17735,301223.843,2770599.817,121.499411999458,25.0442226045399,地下式消防栓,台北市萬華區西門里
20735,3845B,120,3845,20010,301218.28,2770612.354,121.499357330342,25.0443359719369,地下式消防栓,台北市萬華區西門里
20736,3845C,1,3845,554,300946.326,2770679.893,121.496664810429,25.0449547371245,地下式消防栓,台北市萬華區西門里
20737,3845C,3,3845,2410,300983.2,2770553.557,121.497025624447,25.0438129727911,地下式消防栓,台北市萬華區西門里
20738,3845C,4,3845,9869,300806.646,2770730.212,121.495282444333,25.0454136303004,地下式消防栓,台北市萬華區西門里
20739,3845C,5,3845,8509,300962.4,2770715.549,121.496825396368,25.0452761015196,地下式消防栓,台北市萬華區西門里
20740,3845C,7,3845,19378,300908.337,2770640.74,121.496286927174,25.044602527719,地上式消防栓,台北市萬華區西門里
20741,3845C,9,3845,19385,301096.317,2770593.133,121.498148015782,25.0441665048643,地上式消防栓,台北市萬華區西門里
20742,3845C,10,3845,7529,301029.911,2770538.643,121.497487970165,25.0436767822614,地下式消防栓,台北市萬華區西門里
20743,3845C,11,3845,9927,300951.593,2770741.855,121.496719258371,25.0455139461854,地下式消防栓,台北市萬華區西門里
20744,3845C,12,3845,10400,300837.329,2770668.865,121.495584279714,25.0448587848314,地下式消防栓,台北市萬華區西門里
20745,3845C,13,3845,3903,300834.819,2770602.081,121.495556983285,25.0442559517991,地下式消防栓,台北市萬華區西門里
20746,3845C,14,3845,9937,301075.294,2770710.072,121.497943948142,25.0452229106719,地下式消防栓,台北市萬華區西門里
20747,3845C,15,3845,496,300899.66,2770728.428,121.496204126377,25.0453944489865,地下式消防栓,台北市萬華區西門里
20748,3845C,16,3845,1061,301051.73,2770547.132,121.497704497534,25.0437526955483,地下式消防栓,台北市萬華區西門里
20749,3845C,20,3845,8708,301142.436,2770639.349,121.498606726508,25.0445822028264,地下式消防栓,台北市萬華區西門里
20750,3845C,21,3845,6115,301183.248,2770673.226,121.499012398601,25.0448866813593,地下式消防栓,台北市萬華區西門里
20751,3845C,24,3845,12533,300849.279,2770767.904,121.495706295348,25.0457524989969,地下式消防栓,台北市萬華區西門里
20752,3845C,25,3845,12851,300940.876,2770629.218,121.496608959933,25.0444974313943,地下式消防栓,台北市萬華區西門里
20753,3845C,26,3845,3712,300940.372,2770695.435,121.49660637301,25.0450952451806,地下式消防栓,台北市萬華區西門里
20754,3845C,28,3845,7387,301050.219,2770618.838,121.497692136832,25.0444000966184,地下式消防栓,台北市萬華區西門里
20755,3845C,30,3845,10174,300957.366,2770580.985,121.496770616486,25.0440614448358,地下式消防栓,台北市萬華區西門里
20756,3845C,32,3845,3290,301061.459,2770643.907,121.497804435303,25.044626042584,地下式消防栓,台北市萬華區西門里
20757,3845C,35,3845,19364,301068.254,2770600.872,121.497870203047,25.0442373035195,地上式消防栓,台北市萬華區西門里
20758,3845C,36,3845,2599,301019.01,2770514.129,121.497379052732,25.0434558352164,地下式消防栓,台北市萬華區西門里
20759,3845C,37,3845,6896,300930.952,2770568.625,121.496508413572,25.043950735555,地下式消防栓,台北市萬華區西門里
20760,3845C,38,3845,10018,300895.862,2770706.947,121.496165708752,25.0452006474552,地下式消防栓,台北市萬華區西門里
20761,3845C,40,3845,2835,300826.745,2770729.089,121.495481579968,25.045402827909,地下式消防栓,台北市萬華區西門里
20762,3845C,42,3845,19371,300823.405,2770662.547,121.495446067585,25.0448022070645,地上式消防栓,台北市萬華區西門里
20763,3845C,124,3845,19501,301170.485,2770571.256,121.498882196433,25.043966536593,地上式消防栓,台北市萬華區西門里
20764,3641A,3,3641,7310,299678.837,2768421.216,121.484024314711,25.0246051331877,地下式消防栓,台北市萬華區孝德里
20765,3641A,7,3641,8408,299855.064,2768422.476,121.485770435875,25.0246108130482,地下式消防栓,台北市萬華區孝德里
20766,3641A,13,3641,6822,299994.93,2768421.351,121.487156203161,25.0245961219072,地下式消防栓,台北市萬華區孝德里
20767,3641A,29,3641,4678,299936.299,2768521.237,121.486578836185,25.0254997839511,地下式消防栓,台北市萬華區孝德里
20768,3641A,41,3641,10742,299953.886,2768425.152,121.486749670194,25.0246317689837,地下式消防栓,台北市萬華區孝德里
20769,3641A,48,3641,643,299783.225,2768408.826,121.485058162893,25.0244899065137,地下式消防栓,台北市萬華區孝德里
20770,3641A,111,3641,18098,299896.02,2768476.249,121.486178144688,25.0250949431119,地下式消防栓,台北市萬華區孝德里
20771,3641A,137,3641,18598,299794.541,2768460.888,121.485172130588,25.0249595506165,地下式消防栓,台北市萬華區孝德里
20772,3641A,139,3641,17911,299769.883,2768478.106,121.484928426478,25.025115789969,地下式消防栓,台北市萬華區孝德里
20773,3641A,140,3641,17912,299768.101,2768476.813,121.48491072429,25.0251041745024,地下式消防栓,台北市萬華區孝德里
20774,3641A,141,3641,18092,299893.884,2768571.617,121.486160372424,25.0259559838535,地下式消防栓,台北市萬華區孝德里
20775,3641A,142,3641,18355,299962.216,2768565.827,121.486837214414,25.0259014966466,地下式消防栓,台北市萬華區孝德里
20776,3641A,143,3641,18603,299954.08,2768478.786,121.486753502008,25.0251159643821,地下式消防栓,台北市萬華區孝德里
20777,3641B,3,3641,5278,299751.421,2768396.692,121.484742615429,25.0243813899333,地下式消防栓,台北市萬華區孝德里
20778,3641B,11,3641,10571,299778.079,2768375.981,121.485006010585,25.0241935518199,地下式消防栓,台北市萬華區孝德里
20779,3641B,18,3641,14441,299973.715,2768383.927,121.486944669714,25.0242589509214,地下式消防栓,台北市萬華區孝德里
20780,3641B,26,3641,9046,299824.238,2768395.654,121.485464056051,25.0243696647144,地下式消防栓,台北市萬華區孝德里
20781,3641B,32,3641,5280,299707.609,2768386.904,121.484308175347,25.0242944397495,地下式消防栓,台北市萬華區孝德里
20782,3641B,40,3641,18997,299652.379,2768317.571,121.483758498431,25.0236702906246,地上式消防栓,台北市萬華區孝德里
20783,3641B,41,3641,3453,299689.786,2768365.845,121.484130837791,25.0241048965754,地下式消防栓,台北市萬華區孝德里
20784,3741D,134,3741,22954,300007.627,2768447.084,121.487282923591,25.024828024206,地下式消防栓,台北市萬華區孝德里
20785,3642A,1,3642,8196,299752.13,2769128.649,121.484775598396,25.0309893915557,地下式消防栓,台北市萬華區和平里
20786,3642A,2,3642,11600,299815.256,2769131.105,121.485401177286,25.031009522646,地下式消防栓,台北市萬華區和平里
20787,3642A,3,3642,11965,299825.668,2769222.764,121.485507602003,25.0318366722007,地下式消防栓,台北市萬華區和平里
20788,3642A,4,3642,14243,299950.607,2769169.842,121.486743698773,25.0313548497119,地下式消防栓,台北市萬華區和平里
20789,3642A,6,3642,3592,299704.746,2769033.2,121.484302705967,25.0301292197071,地下式消防栓,台北市萬華區和平里
20790,3642A,9,3642,18223,299840.745,2769264.569,121.485658480914,25.0322135946365,地下式消防栓,台北市萬華區和平里
20791,3642A,10,3642,331,299971.812,2769244.637,121.486956476681,25.032029401645,地下式消防栓,台北市萬華區和平里
20792,3642A,11,3642,3150,299742.373,2769060.256,121.484676494571,25.0303722628649,地下式消防栓,台北市萬華區和平里
20793,3642A,15,3642,6204,299932.642,2769284.591,121.486569775285,25.0323913726046,地下式消防栓,台北市萬華區和平里
20794,3642A,17,3642,4481,299707.099,2769095.873,121.484328241709,25.0306949482805,地下式消防栓,台北市萬華區和平里
20795,3642A,21,3642,14238,299934.384,2769216.948,121.4865846279,25.0317806433164,地下式消防栓,台北市萬華區和平里
20796,3642A,23,3642,9691,299802.116,2769046.259,121.485267965449,25.0302439681157,地下式消防栓,台北市萬華區和平里
20797,3642A,24,3642,460,299895.548,2769059.512,121.486194213569,25.0303605892762,地下式消防栓,台北市萬華區和平里
20798,3642A,25,3642,3745,299926.311,2769121.801,121.486501248127,25.030921929532,地下式消防栓,台北市萬華區和平里
20799,3642A,26,3642,13169,299790.923,2769169.385,121.485161429649,25.0313558971468,地下式消防栓,台北市萬華區和平里
20800,3642A,29,3642,12058,299962.115,2769083.324,121.486854645517,25.030573402173,地下式消防栓,台北市萬華區和平里
20801,3642A,32,3642,900,299810.762,2769093.481,121.485355311811,25.0306700030448,地下式消防栓,台北市萬華區和平里
20802,3642A,33,3642,4059,299988.488,2769188.825,121.487119724889,25.0315249962518,地下式消防栓,台北市萬華區和平里
20803,3642A,38,3642,8494,299865.405,2769266.187,121.485902887457,25.0322274031085,地下式消防栓,台北市萬華區和平里
20804,3642A,40,3642,15779,299795.034,2769147.591,121.485201390386,25.0311590105321,地下式消防栓,台北市萬華區和平里
20805,3642A,42,3642,13799,299886.954,2769294.569,121.486117420029,25.0324829341487,地下式消防栓,台北市萬華區和平里
20806,3642A,43,3642,10687,299883.717,2769164.657,121.486080724802,25.0313102091949,地下式消防栓,台北市萬華區和平里
20807,3642A,47,3642,5800,299853.731,2769194.679,121.485784671255,25.0315822156103,地下式消防栓,台北市萬華區和平里
20808,3642A,48,3642,1408,299888.296,2769093.619,121.486123569742,25.0306687382408,地下式消防栓,台北市萬華區和平里
20809,3642A,52,3642,16107,299785.358,2769208.024,121.485107659512,25.0317049054253,地下式消防栓,台北市萬華區和平里
20810,3642A,58,3642,2709,299806.906,2769186.72,121.4853204152,25.0315118784302,地下式消防栓,台北市萬華區和平里
20811,3642A,59,3642,15587,299977.42,2769149.919,121.487008669429,25.0311741169873,地下式消防栓,台北市萬華區和平里
20812,3643B,1,3643,7512,299980.903,2769409.836,121.487052444315,25.0335205027291,地下式消防栓,台北市萬華區和平里
20813,3643B,28,3643,1684,299989.062,2769375.069,121.487132051071,25.0332063655973,地下式消防栓,台北市萬華區和平里
20814,3643B,32,3643,12259,299921.582,2769311.794,121.486461153023,25.0326373167032,地下式消防栓,台北市萬華區和平里
20815,3643B,36,3643,1941,299897.234,2769320.779,121.486220214393,25.0327192216419,地下式消防栓,台北市萬華區和平里
20816,3643B,40,3643,39,299989.059,2769333.805,121.48713055045,25.0328338393977,地下式消防栓,台北市萬華區和平里
20817,3742D,11,3742,13999,300078.95,2769275.901,121.488019191593,25.0323081672452,地下式消防栓,台北市萬華區和平里
20818,3742D,14,3742,10272,300048.533,2769255.575,121.487717072557,25.0321256559424,地下式消防栓,台北市萬華區和平里
20819,3742D,15,3742,5167,300013.162,2769115.462,121.48736159509,25.0308618825318,地下式消防栓,台北市萬華區和平里
20820,3742D,16,3742,1797,300034.525,2769227.429,121.487577267192,25.0318720127152,地下式消防栓,台北市萬華區和平里
20821,3742D,27,3742,6082,300063.902,2769177.271,121.487866564226,25.0314182372573,地下式消防栓,台北市萬華區和平里
20822,3742D,30,3742,12978,300007.741,2769256.509,121.487312909777,25.0321354137779,地下式消防栓,台北市萬華區和平里
20823,3742D,40,3742,13070,300098.901,2769254.938,121.488216131649,25.0321182666371,地下式消防栓,台北市萬華區和平里
20824,3742D,42,3742,10905,300063.799,2769298.736,121.487869879707,25.0325148116659,地下式消防栓,台北市萬華區和平里
20825,3742D,43,3742,11678,300007.71,2769136.485,121.487308322943,25.031051852752,地下式消防栓,台北市萬華區和平里
20826,3742D,52,3742,885,300035.265,2769113.116,121.487580521361,25.0308399848482,地下式消防栓,台北市萬華區和平里
20827,3743C,4,3743,13608,300112.509,2769390.839,121.488355825754,25.0333447209328,地下式消防栓,台北市萬華區和平里
20828,3743C,7,3743,5509,300071.205,2769431.859,121.487948017085,25.0337163886089,地下式消防栓,台北市萬華區和平里
20829,3743C,8,3743,6126,300213.702,2769491.481,121.489362131518,25.0342500059635,地下式消防栓,台北市萬華區和平里
20830,3743C,25,3743,12999,300118.227,2769414.456,121.488413328389,25.0335577460566,地下式消防栓,台北市萬華區和平里
20831,3743C,29,3743,9497,300036.717,2769372.004,121.487604145409,25.0331771467072,地下式消防栓,台北市萬華區和平里
20832,3743C,31,3743,18000,300014.047,2769414.806,121.487381039568,25.0335642946467,地下式消防栓,台北市萬華區和平里
20833,3743C,35,3743,12916,300103.798,2769482.472,121.488272784239,25.0341722557151,地下式消防栓,台北市萬華區和平里
