序號,圖號,編號,DGNID,UFID,97X座標,97Y座標,WGS84經度,WGS84緯度,型式,所在地區
13339,4537B,8,4537,1210,307002.888,2765977.555,121.55649191306,25.0022902676791,地下式消防栓,台北市文山區萬美里
13340,4537B,9,4537,1013,307007.348,2765929.15,121.556534126248,25.0018531110374,地下式消防栓,台北市文山區萬美里
13341,4537D,3,4537,421,306761.712,2766212.002,121.554112266533,25.0044157306344,地下式消防栓,台北市文山區萬美里
13342,4537D,5,4537,823,306713.246,2766256.016,121.553633924657,25.0048148686828,地下式消防栓,台北市文山區萬美里
13343,4537D,7,4537,945,306783.218,2766186.422,121.554324276914,25.0041840053366,地下式消防栓,台北市文山區萬美里
13344,4537D,10,4537,1720,306691.34,2766152.305,121.553412720341,25.0038793923749,地下式消防栓,台北市文山區萬美里
13345,4537D,95,4537,2069,306770.58,2766102.52,121.554195682323,25.0034270200361,地下式消防栓,台北市文山區萬美里
13346,4537D,103,4537,1891,306798.594,2766065.983,121.554471717012,25.0030961365421,地下式消防栓,台北市文山區萬美里
13347,4538A,1,4538,1753,307149.123,2766628.814,121.557967103082,25.0081642827782,地下式消防栓,台北市文山區萬美里
13348,4538A,3,4538,2256,307074.942,2766632.587,121.557232369652,25.0082010998082,地下式消防栓,台北市文山區萬美里
13349,4538B,4,4538,950,307016.482,2766437.324,121.556645280849,25.0064404716608,地下式消防栓,台北市文山區萬美里
13350,4538B,6,4538,924,306927.011,2766365.761,121.555756026103,25.0057977289065,地下式消防栓,台北市文山區萬美里
13351,4538B,9,4538,1571,306955.88,2766381.643,121.556042661935,25.005940039748,地下式消防栓,台北市文山區萬美里
13352,4538B,11,4538,2867,307014.073,2766454.846,121.556622128822,25.0065987462368,地下式消防栓,台北市文山區萬美里
13353,4538B,14,4538,2041,307167.015,2766517.777,121.558139823559,25.0071611973287,地下式消防栓,台北市文山區萬美里
13354,4538B,15,4538,1749,306897.987,2766355.555,121.555468085842,25.0057066650913,地下式消防栓,台北市文山區萬美里
13355,4538B,16,4538,1517,306977.647,2766502.16,121.556263196357,25.0070272379819,地下式消防栓,台北市文山區萬美里
13356,4637A,1,4637,756,307639.354,2766265.317,121.5628087076,25.0048644061459,地下式消防栓,台北市文山區萬美里
